,date,id,name,population,area_m2,area_m2_calc,valid_since,geometry_epsg3035_500m,type,fid,center_lon,center_lat,center_epsg4326
0,2022-01-01,01001,Flensburg,,49269236,49269236.0,2008-01-01,"POLYGON ((4283235.3445357513 3524256.2447826862, 4282722.8099420778 3524242.8554313378, 4282747.3127177143 3521220.3493437022, 4279626.8850982012 3519484.0232894532, 4281003.96381798 3516547.1869565318, 4286336.659934965 3516501.740051684, 4287183.1658612983 3518632.4775643758, 4289240.4312776485 3518680.1403553, 4289190.3018764025 3522827.9821910015, 4288252.7062055822 3524330.562322814, 4286751.3068220066 3524339.3003896922, 4284857.6303948509 3522031.2339290036, 4284750.5497743422 3520471.9717525439, 4284233.99778307 3521738.4376624851, 4284823.8029962331 3522715.9352325029, 4283896.1955334563 3524315.6909775292, 4283235.3445357513 3524256.2447826862))",KRS,74739,9.438443,54.784955,"b'\xe6\x10\x00\x00\x01\x0ct\xea\xcagydK@\xfcQ\xd4\x99{\xe0""@'"
1,2022-01-01,01002,Kiel,,112316832,112316832.0,2006-01-01,"POLYGON ((4331980.6456440222 3480574.8969743149, 4331215.6097064409 3480330.1387252491, 4330504.98367225 3478280.1669853469, 4329733.2647219216 3478572.6247047558, 4330098.3895600494 3475735.0326058641, 4328741.1457452672 3473690.1746637453, 4325730.4182945024 3473947.40422347, 4325102.3104265193 3472678.2083835783, 4323307.7252578177 3472559.0811306639, 4323122.4699542047 3471432.7682181443, 4325591.8397640837 3470822.1043489305, 4327322.16329457 3471569.2860352327, 4327852.5673307544 3470026.186063394, 4327040.0828775577 3469112.3860652139, 4325500.6745371791 3468803.1357689542, 4324440.0362036414 3469763.4476874387, 4323785.5599016184 3468457.7251689541, 4324103.8141056783 3465791.9684131779, 4325373.9389155721 3464249.1427496341, 4327182.6234452417 3464500.9863339611, 4326457.0207609218 3462426.594536, 4327162.8330252506 3461842.8404912986, 4330918.2269271677 3460480.4817446438, 4331359.7737081386 3461402.8325863378, 4332980.5181540633 3460741.6177173555, 4334111.413488212 3462223.061919305, 4334612.4816190656 3464222.9981100578, 4333366.5113807786 3465719.3183765342, 4333383.4635348972 3467600.501117588, 4335232.4557229793 3468690.7526769172, 4335013.2209323505 3469313.7462744904, 4334131.0160180461 3468664.7781565743, 4334304.63370104 3470539.71079193, 4332719.7367743906 3471229.4625817849, 4331666.6727544488 3468629.1682765651, 4329628.1573898327 3467202.433505123, 4329867.1192696579 3467907.6112719579, 4331260.01498185 3470223.1757351244, 4330193.3197695632 3471949.8034332278, 4330888.4560926864 3472999.6219452429, 4330071.5060829679 3473571.3672342524, 4331843.7603823533 3474624.2412498845, 4331473.2335338183 3475430.3376499, 4333492.77523489 3475997.756851837, 4333259.9204052528 3478319.6968697133, 4331980.6456440222 3480574.8969743149))",KRS,74740,10.132387,54.324736,b'\xe6\x10\x00\x00\x01\x0c\xbc\xea\x01\xf3\x90)K@\xc3\xd4\x96:\xc8C$@'
2,2022-01-01,01003,Lübeck,,211685734,211685735.0,2006-02-01,"POLYGON ((4378525.7317830808 3431499.2495334158, 4376161.440118663 3431975.2155553885, 4376752.537881339 3430679.1320656976, 4375327.2200126881 3428915.89179332, 4374944.3511152938 3427219.8773171282, 4375516.4742057621 3426919.9829026456, 4373674.0504092108 3425024.829499206, 4367280.1994593376 3422982.5174073731, 4364204.5535064144 3421019.339772285, 4363242.8472898314 3419419.1800985006, 4362557.361659023 3419486.4053816553, 4362412.0370872039 3420524.0670937453, 4359699.6596651506 3421284.0234891395, 4358334.4689631416 3420456.843765412, 4358224.27674888 3419488.3909736769, 4360092.2980914442 3418495.6308220993, 4359909.2149225641 3416517.9504374447, 4361933.7396042347 3415744.1947316956, 4357535.8293078151 3413428.376173615, 4359027.6945579723 3410890.5523147332, 4360196.4855121 3411934.1667537731, 4360824.1733244639 3411131.7086805892, 4360802.6365333684 3409644.9069538061, 4359645.9459721567 3409303.976567145, 4360837.9839836583 3407748.5668489947, 4363206.8038342036 3406952.1417107964, 4363746.2303098049 3407465.7757086288, 4363082.8360921135 3408931.8636609544, 4363800.1385156605 3409038.8128426382, 4363985.8829838987 3409643.9656160185, 4362663.0299638622 3409892.7383681373, 4364092.128884037 3409893.6457044287, 4364282.7157449173 3410520.8227031119, 4364987.1261091754 3409336.9792064289, 4363777.0124216955 3408914.6798384958, 4363704.2091933517 3408035.3649513219, 4364953.5866746167 3409129.7925389684, 4366133.1222960213 3408501.1146529545, 4367993.376083279 3409192.8812840888, 4367609.9334020624 3409675.1103263977, 4369769.5219609635 3411165.7743144841, 4368289.3054289725 3412592.2317109844, 4369233.3313129367 3413596.0349568068, 4370095.6119832741 3411437.9770713565, 4371265.0720185041 3411806.023685426, 4370213.2049675146 3416286.5310719437, 4371780.008242311 3418776.34911526, 4373585.5280868793 3419065.1953342762, 4374846.6528378092 3421013.374939716, 4376701.7963806549 3421414.1881197519, 4378988.6411641743 3424508.11126183, 4380888.8407949982 3423499.7473453814, 4380297.03090243 3422497.9473048877, 4380895.6294063022 3421577.4362987229, 4384565.8739364771 3422654.7727791793, 4384196.3076818837 3423428.9232724453, 4379811.51315947 3424523.8577402867, 4380719.1953004664 3427100.7172618946, 4380328.6885838686 3428122.1470370209, 4378954.2948253527 3428324.4579006736, 4378525.7317830808 3431499.2495334158), (4363116.0314439675 3409330.0054175174, 4363548.2185060922 3409449.9746294026, 4363569.10907932 3409182.1792702693, 4363109.5680399612 3409112.0091541591, 4363116.0314439675 3409330.0054175174))",KRS,74741,10.727427,53.872469,b'\xe6\x10\x00\x00\x01\x0c\r\xe3n\x10\xad\xefJ@mt\xceOqt%@'
3,2022-01-01,01004,Neumünster,,71626591,71626591.0,1970-04-26,"POLYGON ((4320702.3840152547 3449218.2876797603, 4319713.9241341529 3449016.68952352, 4319605.8385558268 3447614.2728286143, 4318529.4492723718 3447369.4592403797, 4317314.1228630953 3444180.1927338378, 4316340.5277697174 3443992.6891707638, 4316136.5412710272 3443108.7910312694, 4316784.1352894017 3441024.7722525555, 4316312.258506286 3438422.4316591909, 4318186.7977780355 3438020.3564870488, 4317613.5917540584 3434504.549786841, 4319389.6126511749 3435784.7439562292, 4321106.4660499766 3435375.2995590074, 4321640.4155234927 3436599.7355788238, 4323393.927524698 3436769.3105765297, 4323663.5340418909 3437833.6935123606, 4324423.311062918 3437416.0736830109, 4323811.210583806 3438025.6042554579, 4324820.2926780926 3438300.4589889208, 4324661.0485987728 3438915.9480471588, 4322497.3886961732 3439240.5958717684, 4323376.64514562 3440314.485345602, 4322054.0617924845 3441449.8886857126, 4322655.936825281 3442778.2735556541, 4322265.8317103535 3445736.9720824966, 4323369.868486343 3446733.9134508534, 4320702.3840152547 3449218.2876797603))",KRS,74742,9.984666,54.081100,b'\xe6\x10\x00\x00\x01\x0cQ\xda\x1b|a\nK@^\xf7V$&\xf8#@'
4,2022-01-01,01051,Dithmarschen,,1428502341,1428502341.0,2011-08-01,"MULTIPOLYGON (((4261037.1141519109 3473278.5987664582, 4258516.1582593052 3473906.8132469393, 4257355.8504133532 3475108.6364659942, 4255632.6355099007 3474451.8840688085, 4254764.5080042267 3472466.861888987, 4255534.7776724845 3470172.8010759489, 4249605.6639564587 3464944.0030865, 4249357.6297048759 3462422.2377445656, 4245577.7540293885 3462498.1671146811, 4244901.0224905806 3457036.5242913407, 4243251.7409379361 3454293.8550713486, 4244337.8651781417 3449160.5777831473, 4246305.5856251623 3446410.5901616048, 4246360.8232689705 3447434.496101792, 4247063.6081842976 3447094.4010342322, 4246495.5666818256 3446441.6790775415, 4248625.7111773463 3447937.5093875495, 4250896.1480188984 3447634.6147051733, 4252141.6591993924 3443200.5293833665, 4253994.35640784 3440957.2245795261, 4252806.1430298733 3440102.1199555229, 4254535.2831014283 3439809.7390934271, 4254106.5570086194 3437794.0441100774, 4252721.7789480751 3436831.3207753128, 4247631.0377414627 3438235.6560792243, 4242645.1848357432 3435866.9088260569, 4244479.1922874069 3435836.9209935879, 4245967.759986165 3432560.1104547763, 4247387.4713574573 3431305.08619373, 4249706.4703232236 3424733.5833161161, 4253290.6706790933 3421041.4942958052, 4256553.2212141883 3420745.4582038168, 4256772.4824386407 3421625.0367375854, 4257999.3645098135 3421746.8586069513, 4261364.1150460923 3420504.9100499833, 4267191.8706195168 3420340.2898209086, 4269351.2203560248 3420802.6945053451, 4268476.8856047038 3421625.6245942293, 4269060.0304690907 3425461.1450685947, 4274845.5890717451 3431650.0906513473, 4275447.0929509811 3434945.6256019794, 4274160.3969358159 3437069.0759022236, 4275431.2456808649 3437560.3758731545, 4276291.3170183394 3443039.1987840361, 4275497.5530717792 3446751.8616960235, 4284606.138845372 3452040.3311930685, 4283579.3805163149 3453713.410446282, 4284459.7866030782 3454233.9466461539, 4283724.3408688894 3456022.826400782, 4284637.8402962387 3457515.6783921444, 4284038.9486866351 3459107.8352593989, 4284759.0024952739 3459683.2337507321, 4283983.4774769479 3461472.774240911, 4282176.5285518672 3462302.1201895517, 4282128.9107979406 3464082.47687512, 4280364.4309964757 3465458.677944147, 4279471.809673545 3465132.9870046075, 4279394.6976254117 3463876.8757431852, 4277473.1517520137 3464283.2139018746, 4275777.6092453329 3463015.0248251245, 4274594.3212854955 3463417.869778845, 4274341.2696402585 3465134.89605186, 4273291.2472535232 3465803.4187016352, 4273697.4319188045 3466374.6710908781, 4272800.7521082852 3466830.3707666853, 4273772.5828899471 3467120.5879188492, 4274006.7077108035 3468944.6935090395, 4272978.3289669948 3469672.28740805, 4272990.6013543224 3471022.2647232409, 4270270.2978956793 3471363.9644651418, 4270907.3406649865 3470548.8528105207, 4270656.7047129935 3468798.6107922941, 4269738.4971711133 3469186.2220880277, 4268488.5754132038 3467991.9060983709, 4268668.1163395084 3469764.6742604924, 4267249.5542605929 3470079.0415002429, 4266465.2280783318 3469256.7114123134, 4267161.5660980623 3468212.9583078851, 4266422.968256887 3468186.0995730371, 4265342.0776982894 3468689.5614421014, 4265871.4646238917 3470318.7433932545, 4264645.2720162636 3470607.843862426, 4264617.0643374762 3471851.2028114526, 4261898.4683539439 3474126.3636847017, 4261037.1141519109 3473278.5987664582)), ((4235377.1860009525 3440056.8582177665, 4235711.3606738085 3441062.3314261422, 4234471.8755441243 3439590.24991918, 4234673.8017437914 3438772.8063980383, 4235422.1753633944 3438410.8910366073, 4235986.5335547263 3438684.0318217105, 4234815.3485853 3439152.430133984, 4235867.7594843656 3439741.0834911554, 4235377.1860009525 3440056.8582177665)))",KRS,74743,9.107378,54.133575,"b'\xe6\x10\x00\x00\x01\x0c\x17HP\xfc\x18\x11K@\xaa\x9e\xcc?\xfa6""@'"
5,2022-01-01,01053,Herzogtum Lauenburg,,1262924263,1262924264.0,2009-01-01,"MULTIPOLYGON (((4369304.380144489 3413608.08452323, 4368289.3054289725 3412592.2317109844, 4369769.5219609635 3411165.7743144841, 4367609.9334020624 3409675.1103263977, 4367993.376083279 3409192.8812840888, 4366133.1222960213 3408501.1146529545, 4364953.5866746167 3409129.7925389684, 4363704.2091933517 3408035.3649513219, 4363777.0124216955 3408914.6798384958, 4365036.4469461525 3409575.2680018186, 4364282.7157449173 3410520.8227031119, 4364092.128884037 3409893.6457044287, 4362663.0299638622 3409892.7383681373, 4363985.8829838987 3409643.9656160185, 4363800.1385156605 3409038.8128426382, 4363082.8360921135 3408931.8636609544, 4363746.2303098049 3407465.7757086288, 4363206.8038342036 3406952.1417107964, 4360837.9839836583 3407748.5668489947, 4359645.9459721567 3409303.976567145, 4360906.816788448 3409904.5690996088, 4360196.4855121 3411934.1667537731, 4359262.08749982 3410560.0310385046, 4356624.0169270569 3409477.1105069956, 4357070.34613838 3408467.0641603097, 4356141.8373265248 3407711.0930858031, 4356213.8462521238 3406283.8842078797, 4354859.411316 3406184.5489438535, 4354216.9758830164 3405237.2985773259, 4352253.2964673582 3406737.4528252766, 4350234.9990976555 3405230.4969643317, 4350157.581693247 3403799.5714350943, 4347202.6113951523 3403460.2871954949, 4347410.7451832248 3402437.8966036723, 4348006.9200582495 3402997.9033637717, 4350432.6970189521 3401922.7896258584, 4350273.8032106608 3399322.09278739, 4348110.1700213971 3399514.16760002, 4347772.7601465043 3395827.3208176945, 4349769.3453531293 3394352.2217065278, 4350797.9083412895 3391999.5199303487, 4353986.7175399568 3391535.5376059678, 4355063.5683266651 3390433.254775886, 4354685.494876245 3389152.5176112591, 4352149.543763998 3387784.1025911598, 4349901.5170742292 3388728.5697313962, 4348699.7646179972 3388371.3171801651, 4346758.0112607805 3385687.0743772187, 4341359.28419375 3382731.06388912, 4340332.8679303564 3381019.0306229359, 4341369.7151937345 3380498.1365485513, 4340801.5323877586 3379346.2259613448, 4339429.82071048 3379979.83327105, 4338735.5129406732 3377679.0288516162, 4336855.5356121957 3377460.149993361, 4336825.7498524906 3375078.7563912375, 4338552.57745488 3374180.6256012418, 4341004.4534180481 3370675.1810919521, 4341705.8987773005 3371654.0681135906, 4342658.2091356963 3371359.5768739749, 4341469.738934068 3369525.049639299, 4342990.3965250431 3368615.4546636343, 4345959.9360897057 3368614.6722247647, 4354208.4856538139 3363058.9289636412, 4358061.99902017 3362421.344495988, 4359240.1694618082 3361508.7454015869, 4360616.3775890451 3361935.1165830619, 4360873.6232963149 3363484.1209234688, 4362051.7678440753 3364244.2937144339, 4363007.908762183 3372068.6119214324, 4364312.1863957718 3372822.9038049537, 4367037.7353842454 3372142.7286206335, 4367589.73605677 3374720.7344760662, 4371192.40988874 3375328.7635494778, 4373178.8304098034 3378361.7374842428, 4375689.3115901863 3378755.1705431305, 4375027.6676852955 3379669.5943223909, 4376154.3493158761 3381970.2656827983, 4375510.630560956 3385561.8331143158, 4376794.210396843 3385567.904314647, 4378162.8705406394 3384444.8786593578, 4381316.7281898167 3385279.6575784581, 4382186.4472881351 3386673.4719187766, 4381745.6359391846 3388351.7396123176, 4382504.104424038 3391632.4604996666, 4384012.6606368776 3393948.7338387133, 4384123.0483390652 3394978.6454350404, 4383049.6258933321 3395770.1108396347, 4383229.7255251119 3397855.960357809, 4381716.9813875863 3398350.332354974, 4381911.6368971206 3399500.2589655928, 4379641.8427627087 3400160.7892821492, 4377208.0617850348 3399515.7208164688, 4377281.5305825677 3400153.1459924746, 4374536.3929325594 3401705.073227189, 4374184.99057343 3403830.9981813482, 4371015.3187145805 3404721.3577721803, 4371900.1177174058 3410256.8071819977, 4371265.0720185041 3411806.023685426, 4370061.3136094064 3411479.7285473188, 4369304.380144489 3413608.08452323)), ((4363569.10907932 3409182.1792702693, 4363548.2185060922 3409449.9746294026, 4363073.10777515 3409318.7104118932, 4363109.5680399612 3409112.0091541591, 4363569.10907932 3409182.1792702693)))",KRS,74744,10.601597,53.588850,b'\xe6\x10\x00\x00\x01\x0c\xf3\x1f\xd2o_\xcbJ@Q\xbe\xa0\x85\x044%@'
6,2022-01-01,01054,Nordfriesland,,2090273477,2090273478.0,2016-01-01,"MULTIPOLYGON (((4221849.2813728657 3550421.9287511697, 4220026.23811785 3551476.2007295913, 4218450.1592104519 3550763.9902108861, 4212081.4171683453 3536020.991035298, 4211067.77425332 3531425.5709383995, 4210134.2418002533 3517586.3417184139, 4211345.2167298542 3516217.1025564708, 4211502.89462961 3527593.1785276169, 4212245.527536463 3529363.4005017392, 4213920.0367490863 3529859.1014396958, 4214461.9117614934 3531774.2259950354, 4214764.0400533443 3531064.0056139058, 4215971.2888835007 3531220.3150323038, 4216803.6928040087 3529274.6926203072, 4219117.1190487416 3527959.0781993419, 4225351.7837201571 3531627.9416801622, 4231343.1122979457 3531988.1635545609, 4231920.7138626277 3531171.1754724625, 4231527.1870527742 3527014.5209522755, 4233823.5769239133 3524525.2563679321, 4234732.904363432 3521873.0335967345, 4236371.8110131305 3521554.0426372113, 4237424.11145634 3519406.5394000136, 4237120.9846059168 3517928.0694108037, 4238238.1945663672 3515388.1958548604, 4236339.2324004751 3514601.4948195848, 4239847.9043425079 3512983.7566712326, 4240535.6242709924 3509063.6445483253, 4245586.8044537483 3505789.0091771209, 4246479.1490296721 3502755.4235802921, 4248988.4415585212 3500876.9636417897, 4249429.1155522382 3499516.5016811178, 4247792.362656584 3495650.0571788764, 4248364.0596730337 3493821.8483275794, 4247916.9977281289 3491917.8006370761, 4243651.0076392405 3488652.768667174, 4243818.6735771475 3487740.9765795078, 4244459.1581449574 3487323.2883492592, 4243635.7620168943 3485516.2926654634, 4245872.1568283495 3484417.75562339, 4249220.544494804 3484360.8277895479, 4252836.5273650037 3488701.595714198, 4252682.5563855246 3490079.8113605371, 4255236.8137195315 3491339.225751142, 4257183.5877309386 3486887.7038910878, 4256395.9542327607 3486302.2903726529, 4257805.5555554274 3485601.6585926423, 4256478.6711865226 3485719.9303712128, 4256211.9919705745 3484536.7716906182, 4253460.9937295718 3483550.4160205927, 4250317.2600241611 3479576.1956641544, 4247684.572468414 3478177.6425335952, 4243695.7643943792 3478759.6299304352, 4233990.6612146022 3477338.1976751089, 4233220.9997638846 3475574.0935484059, 4235916.7247927645 3474844.3573410558, 4235952.8238754226 3472963.710794867, 4233340.00494876 3472147.3525011423, 4232784.7328372095 3470989.6175736077, 4230092.1472697323 3471336.43812701, 4230075.8651227867 3468302.999349141, 4234636.6475278344 3464369.8204745525, 4235597.3790322822 3464336.6014922727, 4236757.4926554095 3465932.592634426, 4237807.0677864132 3465421.5186460526, 4239007.501666951 3465939.4929120536, 4241604.2310642777 3464476.644158687, 4244359.1941286745 3465592.3816283052, 4245472.7039471762 3464335.8823691565, 4245488.4958307175 3462765.1742187697, 4249109.6214422248 3462275.7198986639, 4249605.6639564587 3464944.0030865, 4255472.5288709234 3470057.4855636414, 4254890.2546650479 3473289.9976254767, 4256868.6358779008 3475170.3825832279, 4260065.7731414419 3473452.0894646542, 4261127.5006482555 3473276.6638452695, 4261960.6412634831 3474095.7993325889, 4264675.5154172592 3471777.6495526806, 4264731.0800961722 3470518.64995342, 4265842.1487389579 3470369.5084405616, 4265457.30472867 3468492.4790985673, 4267089.0409236085 3468142.53484942, 4266465.2280783318 3469256.7114123134, 4267385.1516005276 3470134.8921507038, 4267192.1640964225 3471700.3303253627, 4268107.6380382 3471734.3523280993, 4268749.3180641066 3473617.01097905, 4269533.209625938 3473280.4813468312, 4269532.1278710663 3475780.3201198028, 4273151.786081437 3474235.6262299456, 4273190.1473747538 3477274.2178234188, 4274234.5452465285 3479515.7052973625, 4277076.2613379965 3481967.6816049148, 4277354.1521925591 3483355.2037946638, 4274405.6509944666 3490127.879168367, 4275940.3413943388 3491823.1530468785, 4275202.0585894538 3492483.6843103766, 4276405.9342152234 3495040.9097368116, 4272494.1439520521 3497181.626557278, 4272834.5581867946 3499420.3498769426, 4273641.4107624711 3499841.2088325964, 4272015.4686756916 3500436.762818885, 4271391.991185151 3502277.4947872427, 4269797.6460881624 3503095.992575739, 4270800.2303977339 3504942.4079296095, 4267923.1262487508 3507413.3946633041, 4267583.8789842539 3510617.1380479066, 4266172.1364483628 3510873.5067039616, 4265759.1391854351 3509971.9318312034, 4264525.3098226329 3509752.0857400708, 4260534.3316930868 3510933.3515280923, 4261846.0977998124 3511943.6731231296, 4261170.1610749522 3515163.0266379528, 4261638.5547024254 3517105.5033779996, 4263781.0801299363 3518367.8680529185, 4264383.4516184935 3520606.7388667781, 4263062.2657937137 3523626.7875000788, 4261710.29211753 3523826.9411565573, 4263467.9815172879 3525104.5977054932, 4264062.4050683333 3530116.8051779647, 4259878.5504809953 3529984.5466486067, 4253488.6005626973 3533488.4619168821, 4249905.7033353187 3533803.5352111375, 4247799.8381241374 3532915.4433142035, 4245545.1930593988 3534086.2748876223, 4243933.3134529665 3533861.6395629435, 4242495.7806784185 3532560.539280009, 4239356.5550822392 3532618.9968014737, 4235652.78682954 3534760.5141411042, 4233620.9423865415 3534787.7703556381, 4233400.8085899679 3532888.6355565945, 4231512.6746211946 3532215.4105057176, 4225442.4904065114 3531939.5839941581, 4223819.9307578653 3531142.0143422387, 4219560.2200943343 3531464.3071770733, 4216116.2191046569 3534470.2905767597, 4215475.3394577922 3541466.7361730621, 4217283.7131151007 3544644.8353042174, 4221179.1819082862 3546684.3446067665, 4220401.9451295193 3548373.1372919278, 4221024.4509186065 3549307.7528735641, 4220341.42055502 3548587.7522968086, 4218700.5618785592 3548847.2495725513, 4218453.9899887852 3550115.0672633369, 4222797.5803810488 3549971.5704942686, 4221849.2813728657 3550421.9287511697)), ((4245047.49039313 3500419.7992149526, 4243983.1064687138 3500463.5626262687, 4244271.2092915364 3499633.8715168745, 4244583.6784075676 3499392.3121520057, 4245579.4327055411 3500315.1949511468, 4245047.49039313 3500419.7992149526)), ((4244348.9794563837 3494693.4218181013, 4242647.177022744 3494631.0374973076, 4244892.8866433511 3493619.2887776666, 4245160.1805362757 3494353.2466675341, 4244348.9794563837 3494693.4218181013)), ((4241654.4279579474 3504117.2994624423, 4241327.5878024092 3504219.0969644981, 4240986.4772824394 3503990.7102733022, 4241080.6368713221 3503930.1927504065, 4241654.4279579474 3504117.2994624423)), ((4239467.4434537729 3504865.04005247, 4238173.5603526961 3504610.4234988755, 4237693.095909128 3503586.3595478348, 4238873.38424013 3503263.6167682321, 4239467.4434537729 3504865.04005247)), ((4238713.251259719 3485320.7157933349, 4238376.5512184529 3485348.2382689007, 4237887.4896954987 3485201.0308962846, 4238446.8729104316 3484732.6682978459, 4238713.251259719 3485320.7157933349)), ((4237063.684727869 3509082.5232983455, 4236046.86409536 3508120.2514101346, 4237735.6737547992 3508125.8930104212, 4237968.8941411264 3508977.0872287871, 4237063.684727869 3509082.5232983455)), ((4237201.0997109655 3495355.0608807728, 4229736.6714726929 3492613.5579169476, 4229794.637050014 3490052.7454770124, 4231597.9782623211 3487936.62057596, 4234792.56031409 3488382.8372927033, 4235951.8680185871 3489974.9755194597, 4236968.7844318328 3489099.4555408438, 4235957.7312114956 3491294.6627855934, 4237225.3778811535 3493132.436378865, 4237201.0997109655 3495355.0608807728)), ((4234261.5402384419 3504993.461353071, 4234717.38448588 3506343.4419791675, 4233972.6515382389 3506553.0085647963, 4230762.3737144694 3504866.2338679573, 4226733.4852034226 3504330.963262964, 4225963.4966116389 3503333.1815584134, 4227149.4132212214 3502246.7989086239, 4229581.3611373007 3504019.4889997542, 4234261.5402384419 3504993.461353071)), ((4228471.91061839 3517201.2218927792, 4226603.0129840672 3517629.7269107783, 4219695.895188991 3516697.6599354362, 4218179.4618984964 3514943.9972317303, 4217608.1007216992 3512068.7092283522, 4223247.9471568977 3509288.5395406173, 4228509.7530445661 3509144.4684829852, 4230566.524470659 3513457.8979477142, 4229933.2280098721 3516192.8895063219, 4228471.91061839 3517201.2218927792)), ((4225160.4044641322 3497950.2380819446, 4224795.3359282594 3497205.2964169029, 4227038.08942584 3495488.5014821468, 4228830.5201795809 3495834.7842031633, 4227686.7940655937 3497872.31943361, 4225160.4044641322 3497950.2380819446)), ((4227125.5768813444 3484657.1157482816, 4227735.00843854 3485208.0828393977, 4226818.8504477413 3485653.8569933879, 4226634.856575368 3485302.3342394894, 4227125.5768813444 3484657.1157482816)), ((4224535.6418069666 3492232.98830523, 4224801.0228634533 3492283.9362020469, 4224948.0386238107 3492413.2597848689, 4224331.318971511 3492268.6050022482, 4224535.6418069666 3492232.98830523)), ((4214094.0729990695 3510964.1912656035, 4215226.7129367236 3512930.3848240208, 4212252.3145623375 3510338.367212628, 4210904.2137593962 3507991.0625452772, 4216074.1518967273 3501340.9212881755, 4217422.8715760866 3502042.8830538872, 4217850.3333395235 3502958.3939531823, 4217400.7099222764 3502467.9991724733, 4217014.30205155 3503185.9719681907, 4217759.0260737734 3503407.3408360872, 4216661.0196795585 3503671.0893100253, 4216593.6176060978 3504903.9457193236, 4215185.522974506 3506067.5386086237, 4214094.0729990695 3510964.1912656035)), ((4215955.5072893826 3530338.9203814296, 4215703.589358734 3530528.1911288388, 4215807.8913762122 3530265.2568471837, 4216135.0167285018 3530397.1361127119, 4215955.5072893826 3530338.9203814296)))",KRS,74745,8.896755,54.614913,b'\xe6\x10\x00\x00\x01\x0cPq\x1cx\xb5NK@\x89\x0c\xabx#\xcb!@'
